dataset,variable,type,is_labelled,n_labels,variable_label,n_missing,pct_missing,n_unique
wm,PN11,haven_labelled,TRUE,3,Bébé contrôlé après l'accouchement,7785,99.94,2
wm,PN12,haven_labelled,TRUE,3,Nombre de fois où bébé a été contrôlé,7432,95.4,4
wm,PN13U,haven_labelled,TRUE,4,Combien de temps après l'accouchement le premier contrôle du bébé a-t-il eu lieu - unité,7432,95.4,4
wm,PN13N,haven_labelled,TRUE,2,Combien de temps après l'accouchement le premier contrôle du bébé a-t-il eu lieu - nombre,7432,95.4,17
wm,PN14A,haven_labelled,TRUE,2,Personne vérifiant la santé du bébé : Médecin,0,0,2
wm,PN14B,haven_labelled,TRUE,2,Personne vérifiant la santé du bébé : Infirmière/sage-femme,0,0,2
wm,PN14F,haven_labelled,TRUE,2,Personne vérifiant la santé du bébé : Accoucheuse traditionnelle,0,0,2
wm,PN14H,haven_labelled,TRUE,2,Personne vérifiant la santé du bébé : Parent/ami,0,0,1
wm,PN14X,haven_labelled,TRUE,2,Personne vérifiant la santé du bébé : Autre,0,0,1
wm,PN14NR,haven_labelled,TRUE,1,Personne vérifiant la santé du bébé : Non réponse,0,0,1
wm,PN15,haven_labelled,TRUE,9,Lieu où la santé du bébé a été contrôlée,7432,95.4,8
wm,PN17,haven_labelled,TRUE,3,La santé de la mère contrôlée après avoir quitté l'établissement de santé,7166,91.99,3
wm,PN19,haven_labelled,TRUE,3,La santé de la mère contrôlée après l'accouchement,7786,99.95,4
wm,PN20,haven_labelled,TRUE,3,La santé de la mère contrôlée après la naissance du bébé,7785,99.94,3
wm,PN21,haven_labelled,TRUE,3,Nombre de fois où la santé de la mère a été contrôlée après l'accouchement,7572,97.2,4
wm,PN22U,haven_labelled,TRUE,4,Combien de temps après l'accouchement a eu lieu le premier contrôle de la mère - unité,7572,97.2,4
wm,PN22N,haven_labelled,TRUE,2,Combien de temps après l'accouchement a eu lieu le premier contrôle de la mère - numéro,7572,97.2,15
wm,PN23A,haven_labelled,TRUE,2,Personne vérifiant la santé de la mère : Médecin,0,0,2
wm,PN23B,haven_labelled,TRUE,2,Personne vérifiant la santé de la mère : Infirmière/sage-femme,0,0,2
wm,PN23F,haven_labelled,TRUE,2,Personne vérifiant la santé de la mère : Accoucheuse traditionnelle,0,0,2
wm,PN23H,haven_labelled,TRUE,2,Personne vérifiant la santé de la mère : Parent/ami,0,0,1
wm,PN23X,haven_labelled,TRUE,2,Personne vérifiant la santé de la mère : Autre,0,0,1
wm,PN23NR,haven_labelled,TRUE,1,Personne vérifiant la santé de la mère : Pas de réponse,0,0,1
wm,PN24,haven_labelled,TRUE,10,Lieu où la santé de la mère a été contrôlée,7572,97.2,7
wm,PN25A,haven_labelled,TRUE,4,Pendant les deux jours suivant la naissance : prestataire de soins examine le cordon,7157,91.87,5
wm,PN25B,haven_labelled,TRUE,4,Pendant les deux jours suivant la naissance : prestataire de soins prend la température,7157,91.87,5
wm,PN25C,haven_labelled,TRUE,4,Pendant les deux jours suivant la naissance : prestataire de soins donne des conseils sur l’allaitement maternel,7157,91.87,5
wm,PN27,haven_labelled,TRUE,4,Pendant les deux jours suivant la naissance : prestataire de soins observe l'allaitement de l'enfant.,7202,92.45,4
wm,PN29,haven_labelled,TRUE,3,Pendant les deux jours suivant la naissance : prestataire de soins a pesé à nouveau l'enfant.,7157,91.87,4
wm,PN30,haven_labelled,TRUE,3,Pendant les deux jours suivant la naissance : prestataire de soins a donné des informations sur les symptômes,7157,91.87,4
wm,CP1,haven_labelled,TRUE,4,Actuellement enceinte,4062,52.14,5
wm,CP2,haven_labelled,TRUE,3,Utilise actuellement une méthode pour éviter une grossesse,4224,54.22,4
wm,CP3,haven_labelled,TRUE,3,Avez-vous déjà utilisé une méthode pour éviter une grossesse,6077,78.01,4
wm,CP4A,haven_labelled,TRUE,2,Méthode actuelle : Stérilisation féminine,0,0,3
wm,CP4B,haven_labelled,TRUE,2,Méthode actuelle : Stérilisation masculine,0,0,3
wm,CP4C,haven_labelled,TRUE,2,Méthode actuelle : DIU,0,0,3
wm,CP4D,haven_labelled,TRUE,2,Méthode actuelle : Injectables,0,0,3
wm,CP4E,haven_labelled,TRUE,2,Méthode actuelle : Implants,0,0,3
wm,CP4F,haven_labelled,TRUE,2,Méthode actuelle : Pilule,0,0,3
wm,CP4G,haven_labelled,TRUE,2,Méthode actuelle : Préservatif masculin,0,0,3
wm,CP4H,haven_labelled,TRUE,2,Méthode actuelle : Préservatif féminin,0,0,3
wm,CP4I,haven_labelled,TRUE,2,Méthode actuelle : Diaphragme,0,0,3
wm,CP4J,haven_labelled,TRUE,2,Méthode actuelle : Mousse / Gelée,0,0,3
wm,CP4K,haven_labelled,TRUE,2,Méthode de l'aménorrhée lactationnelle (MAMA),0,0,3
wm,CP4L,haven_labelled,TRUE,2,Méthode actuelle : Abstinence périodique / Rythme,0,0,3
wm,CP4M,haven_labelled,TRUE,2,Méthode actuelle : Retrait,0,0,3
wm,CP4X,haven_labelled,TRUE,2,Méthode actuelle : Autre,0,0,3
wm,CP4NR,haven_labelled,TRUE,1,Méthode actuelle : Non réponse,0,0,2
wm,UN2,haven_labelled,TRUE,3,Je voulais tomber enceinte à ce moment-là,7628,97.92,3
wm,UN4,haven_labelled,TRUE,3,Je voulais bébé plus tard ou je ne voulais pas d'autres enfants,7749,99.47,3
wm,UN5,haven_labelled,TRUE,4,J'aimerais avoir un autre enfant (actuellement enceinte),7628,97.92,4
wm,UN7,haven_labelled,TRUE,5,J'aimerais avoir un autre enfant (pas actuellement enceinte),4282,54.97,6
wm,UN8U,haven_labelled,TRUE,3,Temps d'attente souhaité (unité),7192,92.32,4
wm,UN8N,haven_labelled,TRUE,5,Temps d'attente souhaité (nombre),7192,92.32,20
wm,UN11,haven_labelled,TRUE,4,Capable de tomber enceinte,6416,82.36,5
wm,UN12A,haven_labelled,TRUE,2,Raison : Rapports sexuels peu fréquents / Pas de sexe,0,0,3
wm,UN12B,haven_labelled,TRUE,2,Raison : Ménopause,0,0,3
wm,UN12C,haven_labelled,TRUE,2,Raison : Jamais eu ses règles,0,0,3
wm,UN12D,haven_labelled,TRUE,2,Raison : Hystérectomie,0,0,3
wm,UN12E,haven_labelled,TRUE,2,Raison : J'essaie de tomber enceinte depuis 2 ans ou plus sans résultat,0,0,3
wm,UN12F,haven_labelled,TRUE,2,Raison : aménorrhée post-partum,0,0,3
wm,UN12G,haven_labelled,TRUE,2,Raison : Allaitement,0,0,3
wm,UN12H,haven_labelled,TRUE,2,Raison : Trop vieux,0,0,3
wm,UN12I,haven_labelled,TRUE,2,Raison : Fataliste,0,0,3
wm,UN12X,haven_labelled,TRUE,2,Raison : Autre,0,0,3
wm,UN12Z,haven_labelled,TRUE,2,Raison : NSP,0,0,3
wm,UN12NR,haven_labelled,TRUE,1,Raison : Non réponse,0,0,2
wm,UN14U,haven_labelled,TRUE,5,Début des dernières règles - unité,661,8.49,6
wm,UN14N,haven_labelled,TRUE,4,Début des dernières règles - nombre,661,8.49,36
wm,UN16,haven_labelled,TRUE,4,"Activités sociales, journées d'école ou de travail non fréquentées en raison de la menstruation",956,12.27,5
wm,UN17,haven_labelled,TRUE,4,Disponibilité d'un endroit privé pour se laver pendant les dernières règles,956,12.27,5
wm,UN18,haven_labelled,TRUE,4,"Utilisation de matériaux tels que des serviettes hygiéniques, des tampons ou des chiffons",956,12.27,5
wm,UN19,haven_labelled,TRUE,4,Matériaux réutilisables,1478,18.97,4
wm,DV1A,haven_labelled,TRUE,4,Si elle sort sans en parler à son mari : les coups sur la femme sont justifiés,650,8.34,5
wm,DV1B,haven_labelled,TRUE,4,Si elle néglige les enfants : les coups sur la femme sont justifiés,650,8.34,5
wm,DV1C,haven_labelled,TRUE,4,Si elle se dispute avec son mari : les coups sur la femme sont justifiés,650,8.34,5
wm,DV1D,haven_labelled,TRUE,4,Si elle refuse d’avoir des relations sexuelles avec son mari : les coups sur la femme sont justifiés,650,8.34,5
wm,DV1E,haven_labelled,TRUE,4,Si elle brûle la nourriture : les coups sur la femme sont justifiés,650,8.34,5
wm,VT1,haven_labelled,TRUE,4,"Quelqu'un a pris ou essayé de prendre quelque chose, en recourant à la force ou en menaçant de recourir à la force",650,8.34,5
wm,VT2,haven_labelled,TRUE,4,La victimisation s'est produite au cours des 12 derniers mois,7658,98.31,5
wm,VT3,haven_labelled,TRUE,5,Nombre de cas de victimisation survenues au cours de la dernière année,7717,99.06,4
wm,VT5,haven_labelled,TRUE,4,"La dernière fois que cela s'est produit, quelque chose a-t-il été volé",7658,98.31,4
wm,VT6,haven_labelled,TRUE,4,La ou les personnes possédaient une arme,7658,98.31,4
wm,VT7A,haven_labelled,TRUE,2,"Le(s) assaillant(s) avaient un couteau, une arme à feu ou autre chose utilisé comme arme : Un couteau",0,0,3
wm,VT7B,haven_labelled,TRUE,2,"Le(s) assaillant(s) avaient un couteau, une arme à feu ou autre chose utilisé comme arme : Une arme à feu",0,0,2
wm,VT7X,haven_labelled,TRUE,2,"Le(s) assaillant(s) avaient un couteau, une arme à feu ou autre chose utilisé comme arme : Autre arme",0,0,2
wm,VT7NR,haven_labelled,TRUE,1,"Le(s) assaillant(s) avaient un couteau, une arme à feu ou autre chose utilisé comme arme : Non réponse",0,0,2
wm,VT8,haven_labelled,TRUE,5,Incident signalé à la police,7658,98.31,5
wm,VT9,haven_labelled,TRUE,4,Agressé physiquement,650,8.34,5
wm,VT10,haven_labelled,TRUE,4,L'attaque a eu lieu au cours des 12 derniers mois,7724,99.15,4
wm,VT11,haven_labelled,TRUE,5,Nombre de fois où l'attaque s'est produite au cours de la dernière année,7754,99.54,6
wm,VT12,haven_labelled,TRUE,10,Lieu de l'attaque de la dernière fois,7724,99.15,8
wm,VT13,haven_labelled,TRUE,5,Nombre de personnes impliquées dans la réalisation de l'infraction,7724,99.15,6
wm,VT14,haven_labelled,TRUE,4,Au moins un des délinquants reconnus au moment de l'incident,7724,99.15,4
wm,VT17,haven_labelled,TRUE,4,La ou les personnes possédaient une arme,7724,99.15,5
wm,VT18A,haven_labelled,TRUE,2,"Le(s) délinquant(s) avaient un couteau, une arme à feu ou autre chose utilisé comme arme : Un couteau",0,0,2
wm,VT18B,haven_labelled,TRUE,2,"Le ou les délinquants avaient un couteau, une arme à feu ou autre chose comme arme : Une arme à feu",0,0,1
wm,VT18X,haven_labelled,TRUE,2,"Le ou les délinquants avaient un couteau, une arme à feu ou autre chose comme arme : Autre arme",0,0,2
wm,VT18NR,haven_labelled,TRUE,1,"Le(s) délinquant(s) avaient un couteau, une arme à feu ou autre chose utilisé comme arme : Non réponse",0,0,1
wm,VT19,haven_labelled,TRUE,5,Incident signalé à la police,7724,99.15,6
wm,VT20,haven_labelled,TRUE,6,Se sentir en sécurité en marchant seul dans le quartier pendant la nuit,650,8.34,7
wm,VT21,haven_labelled,TRUE,6,Se sentir en sécurité seul à la maison après la tombée de la nuit,650,8.34,7
wm,VT22A,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, vous vous êtes senti discriminé : Origine ethnique ou issue de l'immigration",650,8.34,5
wm,VT22B,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, vous vous êtes senti discriminé : Sexe",650,8.34,5
wm,VT22C,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, vous vous êtes senti discriminé : Orientation sexuelle",650,8.34,5
wm,VT22D,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, vous vous êtes senti victime de discrimination : Âge",650,8.34,5
wm,VT22E,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, vous vous êtes senti discriminé : Religion ou conviction",650,8.34,5
wm,VT22F,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, vous vous êtes senti discriminé : Handicap",650,8.34,5
wm,VT22X,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, vous vous êtes senti discriminé : Toute autre raison",650,8.34,5
wm,AF2,haven_labelled,TRUE,3,Utilise des lunettes ou des lentilles de contact,1325,17.01,4
wm,AF3,haven_labelled,TRUE,3,Utilise une aide auditive,1325,17.01,4
wm,AF6,haven_labelled,TRUE,5,"Difficulté à voir, même si vous portez des lunettes ou des lentilles de contact",1325,17.01,6
wm,AF8,haven_labelled,TRUE,5,"Difficulté à entendre, même si vous utilisez un appareil auditif",1325,17.01,6
wm,AF9,haven_labelled,TRUE,5,Difficulté à marcher ou à monter les escaliers,1325,17.01,6
wm,AF10,haven_labelled,TRUE,5,Difficulté à se souvenir ou à se concentrer,1325,17.01,6
wm,AF11,haven_labelled,TRUE,5,"Difficulté à prendre soin de soi, comme se laver partout ou s'habiller",1325,17.01,6
wm,AF12,haven_labelled,TRUE,4,Difficulté à communiquer,1325,17.01,5
wm,HA1,haven_labelled,TRUE,3,Avez-vous déjà entendu parler du VIH ou du SIDA,650,8.34,4
wm,HA2,haven_labelled,TRUE,4,Peut éviter le VIH en ayant un partenaire non infecté,1862,23.9,5
wm,HA3,haven_labelled,TRUE,4,Peut contracter le VIH à cause des piqûres de moustiques,1862,23.9,5
wm,HA4,haven_labelled,TRUE,4,Peut éviter le VIH en utilisant correctement un préservatif à chaque fois,1862,23.9,5
wm,HA5,haven_labelled,TRUE,4,Peut contracter le VIH en partageant de la nourriture avec une personne séropositive,1862,23.9,5
wm,HA6,haven_labelled,TRUE,4,Peut contracter le VIH par des moyens surnaturels,1862,23.9,5
wm,HA7,haven_labelled,TRUE,4,Une personne d’apparence saine peut être séropositive,1862,23.9,5
wm,HA8A,haven_labelled,TRUE,4,Le VIH de la mère à l'enfant pendant la grossesse,1862,23.9,5
wm,HA8B,haven_labelled,TRUE,4,Le VIH de la mère à l'enfant pendant l'accouchement,1862,23.9,5
wm,HA8C,haven_labelled,TRUE,4,Le VIH de la mère à l'enfant par l'allaitement,1862,23.9,5
wm,HA10,haven_labelled,TRUE,4,Connaître les médicaments utilisés pour réduire le risque de transmission au bébé,3902,50.09,5
wm,HA13A,haven_labelled,TRUE,4,Information sur le VIH reçue lors d'une visite de soins prénatals : VIH de la mère,7296,93.66,5
wm,HA13B,haven_labelled,TRUE,4,Recevoir des informations sur le VIH lors de la visite de soins prénatals : Choses à faire,7296,93.66,5
wm,HA13C,haven_labelled,TRUE,4,Recevoir des informations sur le VIH lors de la visite de soins prénatals : Dépisté pour le VIH,7296,93.66,5
wm,HA13D,haven_labelled,TRUE,4,Recevoir des informations Ayant reçu des informations sur le VIH lors de la visite de soins prénatals : On lui a proposé un test,7296,93.66,5
wm,HA14,haven_labelled,TRUE,4,Testé pour le VIH dans le cadre des soins prénatals,7296,93.66,5
wm,HA15,haven_labelled,TRUE,4,Résultats reçus des tests pendant les soins prénatals,7750,99.49,3
wm,HA16,haven_labelled,TRUE,4,A reçu une consultation après un test pendant les soins prénatals,7753,99.53,3
wm,HA18,haven_labelled,TRUE,3,Test de dépistage du VIH proposé avant l'accouchement,7266,93.27,4
wm,HA19,haven_labelled,TRUE,4,Testé pour le VIH lors de l'accouchement,7266,93.27,5
wm,HA20,haven_labelled,TRUE,3,Résultats des tests reçus lors de  l'accouchement,7769,99.73,3
wm,HA22,haven_labelled,TRUE,3,Testé pour le VIH depuis le test pendant la grossesse,7742,99.38,3
wm,HA23,haven_labelled,TRUE,4,Moment le plus récent du test de dépistage du VIH,7750,99.49,5
wm,HA24,haven_labelled,TRUE,3,A déjà été testé pour le VIH,1910,24.52,4
wm,HA25,haven_labelled,TRUE,4,Moment le plus récent du test de dépistage du VIH,7540,96.79,5
wm,HA26,haven_labelled,TRUE,4,Réception des résultats du test VIH,7540,96.79,5
wm,HA27,haven_labelled,TRUE,3,Connaître un endroit pour passer un test de dépistage du VIH,2152,27.63,4
wm,HA28,haven_labelled,TRUE,3,J'ai entendu parler d'un kit de test pour le dépistage du VIH,1862,23.9,4
wm,HA29,haven_labelled,TRUE,3,Vous êtes-vous déjà testé à l'aide d'un kit de test,7276,93.4,4
wm,HA30,haven_labelled,TRUE,4,Achèterait des légumes frais à un commerçant atteint du virus du SIDA,1862,23.9,5
wm,HA31,haven_labelled,TRUE,4,Les enfants vivant avec le VIH devraient être autorisés à fréquenter l'école avec d'autres enfants,1862,23.9,5
wm,HA32,haven_labelled,TRUE,4,Les gens hésitent à faire un test de dépistage du VIH parce qu’ils ont peur de la réaction des autres si le résultat du test est positif.,1862,23.9,5
wm,HA33,haven_labelled,TRUE,4,"Les gens parlent en mal des personnes vivant avec le VIH, ou dont on pense qu'elles vivent avec le VIH.",1862,23.9,5
wm,HA34,haven_labelled,TRUE,4,"Les personnes vivant avec le VIH, ou soupçonnées de vivre avec le VIH, perdent le respect des autres",1862,23.9,5
wm,HA35,haven_labelled,TRUE,4,D'accord avec l'énoncé suivant : J'aurais honte si un membre de ma famille était atteint du VIH,1862,23.9,5
wm,HA36,haven_labelled,TRUE,5,Peur de contracter le VIH par contact avec la salive d'une personne vivant avec le VIH,1862,23.9,6
wm,TA1,haven_labelled,TRUE,3,Avez-vous déjà essayé de fumer la cigarette,650,8.34,4
wm,TA2,haven_labelled,TRUE,2,Âge auquel la cigarette a été fumée pour la première fois,7565,97.11,33
wm,TA3,haven_labelled,TRUE,3,Je fume actuellement des cigarettes,7580,97.3,3
wm,TA4,haven_labelled,TRUE,1,Nombre de cigarettes fumées au cours des dernières 24 heures,7723,99.14,23
wm,TA5,haven_labelled,TRUE,3,Nombre de jours pendant lesquels des cigarettes ont été fumées au cours du mois dernier,7723,99.14,6
wm,TA6,haven_labelled,TRUE,3,Avez-vous déjà essayé des produits du tabac fumés autres que les cigarettes,650,8.34,4
wm,TA7,haven_labelled,TRUE,3,Vous avez consommé des produits du tabac fumés au cours du mois dernier,7641,98.09,3
wm,TA8A,haven_labelled,TRUE,2,Type de produit du tabac fumé : Cigares,0,0,2
wm,TA8B,haven_labelled,TRUE,2,Type de produit du tabac fumé : Pipe à eau,0,0,2
wm,TA8C,haven_labelled,TRUE,2,Type de produit du tabac fumé : Cigarillos,0,0,2
wm,TA8D,haven_labelled,TRUE,2,Type de produit du tabac fumé : Pipe,0,0,2
wm,TA8X,haven_labelled,TRUE,2,Type de produit du tabac fumé : Autre,0,0,2
wm,TA8NR,haven_labelled,TRUE,1,Type de produit du tabac fumé : Non réponse,0,0,1
wm,TA9,haven_labelled,TRUE,3,Nombre de jours pendant lesquels des produits du tabac ont été fumés au cours du mois dernier,7771,99.76,9
wm,TA10,haven_labelled,TRUE,3,Avez-vous déjà essayé n'importe quelle forme de produits du tabac sans fumée,650,8.34,4
wm,TA11,haven_labelled,TRUE,3,Vous avez utilisé des produits du tabac sans fumée au cours du mois dernier,7747,99.45,4
wm,TA12B,haven_labelled,TRUE,2,Type de produit du tabac sans fumée utilisé : Tabac à chiquer,0,0,2
wm,TA12X,haven_labelled,TRUE,2,Type de produit du tabac sans fumée utilisé : Autre,0,0,1
wm,TA12NR,haven_labelled,TRUE,1,Type de produit du tabac sans fumée utilisé : Non réponse,0,0,1
wm,TA13,haven_labelled,TRUE,3,Nombre de jours pendant lesquels des produits du tabac sans fumée ont été consommés au cours du mois dernier,7786,99.95,3
wm,TA14,haven_labelled,TRUE,3,Avez-vous déjà bu de l'alcool,650,8.34,4
wm,TA15,haven_labelled,TRUE,2,Âge auquel l'alcool a été consommé pour la première fois,7747,99.45,16
wm,TA16,haven_labelled,TRUE,4,Nombre de jours où au moins une boisson alcoolisée a été consommée au cours du mois dernier,7748,99.46,5
wm,TA17,haven_labelled,TRUE,1,Nombre de boissons habituellement consommées,7783,99.91,5
wm,HH4,numeric,FALSE,0,Numéro chef d'équipe,650,8.34,25
wm,HH6,haven_labelled,TRUE,2,Milieu de résidence,650,8.34,3
wm,HH7,haven_labelled,TRUE,7,Region,650,8.34,8
wm,WDOI,numeric,FALSE,0,Date de l’interview de la femme (CMC),650,8.34,3
wm,WDOB,numeric,FALSE,0,Date de naissance de la femme (CMC),650,8.34,421
wm,WAGE,haven_labelled,TRUE,7,Age,650,8.34,8
wm,WDOM,numeric,FALSE,0,Date de mariage de femme (CMC),3830,49.17,370
wm,WAGEM,numeric,FALSE,0,Age au premier mariage/union de la femme,3830,49.17,40
wm,WDOBFC,numeric,FALSE,0,Date de naissance du premier enfant (CMC),4182,53.68,368
wm,WDOBLC,numeric,FALSE,0,Date de naissance du dernier enfant (CMC),4182,53.68,292
wm,BH3_FIRST,haven_labelled,TRUE,3,Sexe du premier enfant,4182,53.68,3
wm,BH3_LAST,haven_labelled,TRUE,3,Sexe du dernier enfant,4182,53.68,3
wm,MSTATUS,haven_labelled,TRUE,3,Situation matrimoniale de la femme,650,8.34,5
wm,CEB,numeric,FALSE,0,Enfants nés au total,650,8.34,12
wm,CSURV,numeric,FALSE,0,Enfants en vie,650,8.34,12
wm,CDEAD,numeric,FALSE,0,Enfants morts,650,8.34,6
wm,AE10,haven_labelled,TRUE,4,Accès à l'assurance maladie,650,8.34,5
wm,insurance,haven_labelled,TRUE,3,Assurance maladie,650,8.34,4
wm,disability,haven_labelled,TRUE,2,Difficultés fonctionnelles (âge 18-49 ans),1325,17.01,3
wm,welevel,haven_labelled,TRUE,5,Éducation,650,8.34,5
wm,wmweight,numeric,FALSE,0,Poids de l'échantillon de la femme,0,0,91
