dataset,variable,value,label
mn,MWB10A,98,NSP
mn,MWB10A,99,NON REPONSE
mn,MWB10B,98,NSP
mn,MWB10B,99,NON REPONSE
mn,MWB11,1,OUI
mn,MWB11,2,NON
mn,MWB11,9,NON REPONSE
mn,MWB12A,1,PRIMAIRE/ PREMIER CYCLE DE L’ENSEIGNEMENT DE BASE
mn,MWB12A,2,COLLEGE/ DEUXIEME CYCLE DE L’ENSEIGNEMENT DE BASE
mn,MWB12A,3,SECONDAIRE
mn,MWB12A,4,SUPERIEUR
mn,MWB12A,5,FORMATION PROFESSIONNELLE AUX ECOLES DES METIERS
mn,MWB12A,6, FORMATION PROFESSIONNELLE CAP
mn,MWB12A,7,FORMATION PROFESSIONNELLE BTP
mn,MWB12A,8,FORMATION PROFESSIONNELLE BTS
mn,MWB12A,9,FORMATION PROFESSIONNELLE
mn,MWB12A,10,COURS ANALPHABETE
mn,MWB12A,98,NSP
mn,MWB12A,99,NON REPONSE
mn,MWB12B,98,NSP
mn,MWB12B,99,NON REPONSE
mn,MWB14,1,NE PEUT PAS LIRE DU TOUT
mn,MWB14,2,CAPABLE DE NE LIRE QUE QUELQUES PARTIES DE LA PHRASE
mn,MWB14,3,CAPABLE  DE LIRE TOUTE LA PHRASE
mn,MWB14,4,PAS DE PHRASE DANS LA LANGUE REQUISE
mn,MWB14,9,NON REPONSE
mn,MWB15,95,TOUJOURS/DEPUIS LA NAISSANCE
mn,MWB15,98,NSP
mn,MWB15,99,NON REPONSE
mn,MWB16,1,MILIEU URBAIN
mn,MWB16,3,MILIEU RURAL
mn,MWB16,9,NON REPONSE
mn,MWB17,1,DISTRICT TUNIS
mn,MWB17,2,NORD EST
mn,MWB17,3,NORD OUEST
mn,MWB17,4,CENTRE EST
mn,MWB17,5,CENTRE OUEST
mn,MWB17,6,SUD EST
mn,MWB17,7,SUD OUEST
mn,MWB17,96,EN DEHORS DE TUNISIE
mn,MWB17,99,NON REPONSE
mn,MWB18,1,OUI
mn,MWB18,2,NON
mn,MWB18,9,NON REPONSE
mn,MMT1,0,PAS DU TOUT
mn,MMT1,1,MOINS D’UNE FOIS PAR SEMAINE
mn,MMT1,2,AU MOINS UNE FOIS PAR SEMAINE
mn,MMT1,3,PRESQUE TOUS LES JOURS
mn,MMT1,9,NON REPONSE
mn,MMT2,0,PAS DU TOUT
mn,MMT2,1,MOINS D’UNE FOIS PAR SEMAINE
mn,MMT2,2,AU MOINS UNE FOIS PAR SEMAINE
mn,MMT2,3,PRESQUE TOUS LES JOURS
mn,MMT2,9,NON REPONSE
mn,MMT3,0,PAS DU TOUT
mn,MMT3,1,MOINS D’UNE FOIS PAR SEMAINE
mn,MMT3,2,AU MOINS UNE FOIS PAR SEMAINE
mn,MMT3,3,PRESQUE TOUS LES JOURS
mn,MMT3,9,NON REPONSE
mn,MMT4,1,OUI
mn,MMT4,2,NON
mn,MMT4,9,NON REPONSE
mn,MMT5,0,PAS DU TOUT
mn,MMT5,1,MOINS D’UNE FOIS PAR SEMAINE
mn,MMT5,2,AU MOINS UNE FOIS PAR SEMAINE
mn,MMT5,3,PRESQUE TOUS LES JOURS
mn,MMT5,9,NON REPONSE
mn,MMT6A,1,OUI
mn,MMT6A,2,NON
mn,MMT6A,9,NON REPONSE
mn,MMT6B,1,OUI
mn,MMT6B,2,NON
mn,MMT6B,9,NON REPONSE
mn,MMT6C,1,OUI
mn,MMT6C,2,NON
mn,MMT6C,9,NON REPONSE
mn,MMT6D,1,OUI
mn,MMT6D,2,NON
mn,MMT6D,9,NON REPONSE
mn,MMT6E,1,OUI
mn,MMT6E,2,NON
mn,MMT6E,9,NON REPONSE
mn,MMT6F,1,OUI
mn,MMT6F,2,NON
mn,MMT6F,9,NON REPONSE
mn,MMT6G,1,OUI
mn,MMT6G,2,NON
mn,MMT6G,9,NON REPONSE
mn,MMT6H,1,OUI
mn,MMT6H,2,NON
mn,MMT6H,9,NON REPONSE
mn,MMT6I,1,OUI
mn,MMT6I,2,NON
mn,MMT6I,9,NON REPONSE
mn,MMT9,1,OUI
mn,MMT9,2,NON
mn,MMT9,9,NON REPONSE
mn,MMT10,0,PAS DU TOUT
mn,MMT10,1,MOINS D’UNE FOIS PAR SEMAINE
mn,MMT10,2,AU MOINS UNE FOIS PAR SEMAINE
mn,MMT10,3,PRESQUE TOUS LES JOURS
mn,MMT10,9,NON REPONSE
mn,MMT11,1,OUI
mn,MMT11,2,NON
mn,MMT11,9,NON REPONSE
mn,MMT12,0,PAS DU TOUT
mn,MMT12,1,MOINS D’UNE FOIS PAR SEMAINE
mn,MMT12,2,AU MOINS UNE FOIS PAR SEMAINE
mn,MMT12,3,PRESQUE TOUS LES JOURS
mn,MMT12,9,NON REPONSE
mn,MCM1,1,OUI
mn,MCM1,2,NON
mn,MCM2,1,OUI
mn,MCM2,2,NON
mn,MCM5,1,OUI
mn,MCM5,2,NON
mn,MCM8,1,OUI
mn,MCM8,2,NON
mn,MCM12,1,OUI
mn,MCM12,2,NON
mn,MCM15,1,OUI
mn,MCM15,2,NON
mn,MCM15,9,NON REPONSE
mn,MCM16,99,NO RESPONSE
mn,MCM17,99,NON RESPONSE
mn,MCM18M,1,JANVIER
mn,MCM18M,2,FÉVRIER
mn,MCM18M,3,MARS
mn,MCM18M,4,AVRIL
mn,MCM18M,5,MAI
mn,MCM18M,6,JUIN
mn,MCM18M,7,JUILLET
mn,MCM18M,8,AOUT
mn,MCM18M,9,SEPTEMBRE
mn,MCM18M,10,OCTOBRE
mn,MCM18M,11,NOVEMBER
mn,MCM18M,12,DECEMBRE
mn,MCM18M,98,NSP
mn,MCM18M,99,NON REPONSE
mn,MCM18Y,9999,NON REPONSE
mn,MDV1A,1,OUI
mn,MDV1A,2,NON
mn,MDV1A,8,NSP
mn,MDV1A,9,NON REPONSE
mn,MDV1B,1,OUI
mn,MDV1B,2,NON
mn,MDV1B,8,NSP
mn,MDV1B,9,NON REPONSE
mn,MDV1C,1,OUI
mn,MDV1C,2,NON
mn,MDV1C,8,NSP
mn,MDV1C,9,NON REPONSE
mn,MDV1D,1,OUI
mn,MDV1D,2,NON
mn,MDV1D,8,NSP
mn,MDV1D,9,NON REPONSE
mn,MDV1E,1,OUI
mn,MDV1E,2,NON
mn,MDV1E,8,NSP
mn,MDV1E,9,NON REPONSE
mn,MVT1,1,OUI
mn,MVT1,2,NON
mn,MVT1,8,NSP
mn,MVT1,9,NON REPONSE
mn,MVT2,1,"OUI, DURANT LES DERNIERS 12 MOIS"
mn,MVT2,2,"NON, IL Y A PLUS DE 12 MOIS"
mn,MVT2,8,NSP / NE SE SOUVIENT PAS
mn,MVT2,9,NON REPONSE
mn,MVT3,1,UNE FOIS
mn,MVT3,2,DEUX FOIS
mn,MVT3,3,TROIS FOIS OU PLUS
mn,MVT3,8,NSP / NE SE SOUVIENT PAS
mn,MVT3,9,NON REPONSE
mn,MVT5,1,OUI
mn,MVT5,2,NON
mn,MVT5,8,NSP / PAS SURE
mn,MVT5,9,NON REPONSE
mn,MVT6,1,OUI
mn,MVT6,2,NON
mn,MVT6,8,NSP / PAS SURE
mn,MVT6,9,NON REPONSE
mn,MVT7A,NA,NON REPONSE
mn,MVT7A,NA,"OUI, UN COUTEAU"
mn,MVT7A,NA,"OUI,ARME A FEU"
mn,MVT7A,NA,"OUI, QUELQUE CHOSE D’AUTRE"
mn,MVT7B,NA,NON REPONSE
mn,MVT7B,NA,"OUI, UN REVOLVER"
mn,MVT7X,NA,NON REPONSE
mn,MVT7X,NA,"OUI, QUELQUE CHOSE D’AUTRE"
mn,MVT7NR,NA,NON REPONSE
mn,MVT8,1,"OUI, REPONDANTE A DECLARE"
mn,MVT8,2,"OUI, QUELQU’UN D’AUTRE A DECLARE"
mn,MVT8,3,"NON, PAS DECLARE"
mn,MVT8,8,NSP / PAS SURE
mn,MVT8,9,NON REPONSE
mn,MVT9,1,OUI
mn,MVT9,2,NON
mn,MVT9,8,NSP
mn,MVT9,9,NON REPONSE
mn,MVT10,1,"OUI, DURANT LES DERNIERS 12 MOIS"
mn,MVT10,2,"NON, IL Y A PLUS DE 12 MOIS"
mn,MVT10,8,NSP / NE SE SOUVIENT PAS
mn,MVT10,9,NON REPONSE
mn,MVT11,1,UNE FOIS
mn,MVT11,2,DEUX FOIS
mn,MVT11,3,TROIS FOIS OU PLUS
mn,MVT11,8,NSP / NE SE SOUVIENT PAS
mn,MVT11,9,NON REPONSE
mn,MVT12,11,A SON DOMICILE
mn,MVT12,12,DANS UN AUTRE DOMICILE
mn,MVT12,21,DANS LA RUE
mn,MVT12,22,DANS LES TRANSPORTS PUBLICS
mn,MVT12,23,DANS UN RESTAURANT/CAFE/BAR
mn,MVT12,26,AUTRE PUBLIC
mn,MVT12,31,A L’ECOLE
mn,MVT12,32,SUR LE LIEU DE TRAVAIL
mn,MVT12,96,AUTRE PLACE
mn,MVT12,99,NON REPONSE
mn,MVT13,1,UNE PERSONNE
mn,MVT13,2,DEUX PERSONNES
mn,MVT13,3,TROIS PERSONNES OU PLUS
mn,MVT13,8,NSP / NE SE SOUVIENT PAS
mn,MVT13,9,NON REPONSE
mn,MVT14,1,OUI
mn,MVT14,2,NON
mn,MVT14,8,NSP / NE SE SOUVIENT PAS
mn,MVT14,9,NON REPONSE
mn,MVT17,1,OUI
mn,MVT17,2,NON
mn,MVT17,8,NSP / PAS SURE
mn,MVT17,9,NON REPONSE
mn,MVT18A,NA,NON REPONSE
mn,MVT18A,NA,"OUI, UN COUTEAU"
mn,MVT18B,NA,NON REPONSE
mn,MVT18B,NA,"OUI, UN REVOLVER"
mn,MVT18X,NA,NON REPONSE
mn,MVT18X,NA,"OUI, QUELQUE CHOSE D’AUTRE"
mn,MVT18NR,NA,NON REPONSE
mn,MVT19,1,"OUI, REPONDANTE A DECLARE"
mn,MVT19,2,"OUI, QUELQU’UN D’AUTRE A DECLARE"
mn,MVT19,3,"NON, PAS DECLARE"
mn,MVT19,8,NSP / PAS SURE
mn,MVT19,9,NON REPONSE
mn,MVT20,1,TRES EN SECURITE
mn,MVT20,2,EN SECURITE
mn,MVT20,3,PAS EN SECURITE
mn,MVT20,4,PAS DU TOUT EN SECURITE
mn,MVT20,7,NE MARCHE JAMAIS SEULE A LA TOMBEE DE LA NUIT
mn,MVT20,9,NON REPONSE
mn,MVT21,1,TRES EN SECURITE
mn,MVT21,2,EN SECURITE
mn,MVT21,3,PAS EN SECURITE
mn,MVT21,4,PAS DU TOUT EN SECURITE
mn,MVT21,7,NE MARCHE JAMAIS SEULE A LA TOMBEE DE LA NUIT
mn,MVT21,9,NON REPONSE
mn,MVT22A,1,OUI
mn,MVT22A,2,NON
mn,MVT22A,8,NSP
mn,MVT22A,9,NON REPONSE
mn,MVT22B,1,OUI
mn,MVT22B,2,NON
mn,MVT22B,8,NSP
mn,MVT22B,9,NON REPONSE
mn,MVT22C,1,OUI
mn,MVT22C,2,NON
mn,MVT22C,8,NSP
mn,MVT22C,9,NON REPONSE
mn,MVT22D,1,OUI
mn,MVT22D,2,NON
mn,MVT22D,8,NSP
mn,MVT22D,9,NON REPONSE
mn,MVT22E,1,OUI
mn,MVT22E,2,NON
mn,MVT22E,8,NSP
mn,MVT22E,9,NON REPONSE
mn,MVT22F,1,OUI
mn,MVT22F,2,NON
mn,MVT22F,8,NSP
mn,MVT22F,9,NON REPONSE
mn,MVT22X,1,OUI
mn,MVT22X,2,NON
mn,MVT22X,8,NSP
mn,MVT22X,9,NON REPONSE
mn,MMA1,1,"OUI, MARIEE ACTUELLEMENT"
mn,MMA1,3,"NON, PAS EN UNION"
mn,MMA1,9,NON REPONSE
mn,MMA5,1,"OUI, FORMELLEMENT MARIEE"
mn,MMA5,3,NON
mn,MMA5,9,NON REPONSE
mn,MMA6,1,VEUVE
mn,MMA6,2,DIVORCEE
mn,MMA6,3,SEPAREE
mn,MMA7,1,SEULEMENT UNE FOIS
mn,MMA7,2,PLUS D’UNE FOIS
mn,MMA7,9,NON REPONSE
mn,MMA8M,1,JANVIER
mn,MMA8M,2,FÉVRIER
mn,MMA8M,3,MARS
mn,MMA8M,4,AVRIL
mn,MMA8M,5,MAI
mn,MMA8M,6,JUIN
mn,MMA8M,7,JUILLET
mn,MMA8M,8,AOUT
mn,MMA8M,9,SEPTEMBRE
mn,MMA8M,10,OCTOBRE
mn,MMA8M,11,NOVEMBER
mn,MMA8M,12,DECEMBRE
mn,MMA8M,98,NSP
mn,MMA8M,99,NON REPONSE
mn,MMA8Y,9998,NSP
mn,MMA8Y,9999,NON REPONSE
mn,MMA11,98,NSP
mn,MMA11,99,NON REPONSE
mn,MAF2,1,OUI
mn,MAF2,2,NON
mn,MAF2,9,NON REPONSE
mn,MAF3,1,OUI
mn,MAF3,2,NON
mn,MAF3,9,NON REPONSE
mn,MAF6,1,PAS DE DIFFICULTE
mn,MAF6,2,QUELQUES DIFFICULTES
mn,MAF6,3,BEAUCOUP DE DIFFICULTES
mn,MAF6,4,NE PEUT PAS DU TOUT VOIR
mn,MAF6,9,NON REPONSE
mn,MAF8,1,PAS DE DIFFICULTE
mn,MAF8,2,QUELQUES DIFFICULTES
mn,MAF8,3,BEAUCOUP DE DIFFICULTES
mn,MAF8,4,NE PEUT PAS DU TOUT ENTENDRE
mn,MAF8,9,NON REPONSE
mn,MAF9,1,PAS DE DIFFICULTE
mn,MAF9,2,QUELQUES DIFFICULTES
mn,MAF9,3,BEAUCOUP DE DIFFICULTES
mn,MAF9,4,NE PEUT PAS DU TOUT MARCHER OU MONTER DES ESCALIERS
mn,MAF9,9,NON REPONSE
mn,MAF10,1,PAS DE DIFFICULTE
mn,MAF10,2,QUELQUES DIFFICULTES
mn,MAF10,3,BEAUCOUP DE DIFFICULTES
mn,MAF10,4,NE PEUT PAS DU TOUT SE SOUVENIR OU SE CONCENTRER
mn,MAF10,9,NON REPONSE
mn,MAF11,1,PAS DE DIFFICULTE
mn,MAF11,2,QUELQUES DIFFICULTES
mn,MAF11,3,BEAUCOUP DE DIFFICULTES
mn,MAF11,4,NE PEUT PAS DU TOUT  PRENDRE SOIN D’ELLE-MEME
mn,MAF11,9,NON REPONSE
mn,MAF12,1,PAS DE DIFFICULTE
mn,MAF12,2,QUELQUES DIFFICULTES
mn,MAF12,3,BEAUCOUP DE DIFFICULTES
mn,MAF12,9,NON REPONSE
mn,MHA1,1,OUI
mn,MHA1,2,NON
mn,MHA1,9,NON REPONSE
mn,MHA2,1,OUI
mn,MHA2,2,NON
mn,MHA2,8,NSP
mn,MHA2,9,NON REPONSE
mn,MHA3,1,OUI
mn,MHA3,2,NON
mn,MHA3,8,NSP
mn,MHA3,9,NON REPONSE
mn,MHA4,1,OUI
mn,MHA4,2,NON
mn,MHA4,8,NSP
mn,MHA4,9,NON REPONSE
mn,MHA5,1,OUI
mn,MHA5,2,NON
mn,MHA5,8,NSP
mn,MHA5,9,NON REPONSE
mn,MHA6,1,OUI
mn,MHA6,2,NON
mn,MHA6,8,NSP
mn,MHA6,9,NON REPONSE
mn,MHA7,1,OUI
mn,MHA7,2,NON
mn,MHA7,8,NSP
mn,MHA7,9,NON REPONSE
mn,MHA8A,1,OUI
mn,MHA8A,2,NON
mn,MHA8A,8,NSP
mn,MHA8A,9,NON REPONSE
mn,MHA8B,1,OUI
mn,MHA8B,2,NON
mn,MHA8B,8,NSP
mn,MHA8B,9,NON REPONSE
mn,MHA8C,1,OUI
mn,MHA8C,2,NON
mn,MHA8C,8,NSP
mn,MHA8C,9,NON REPONSE
mn,MHA10,1,OUI
mn,MHA10,2,NON
mn,MHA10,8,NSP
mn,MHA10,9,NON REPONSE
mn,MHA24,1,OUI
mn,MHA24,2,NON
mn,MHA24,8,NSP
mn,MHA24,9,NON REPONSE
mn,MHA25,1,IL Y A MOINS DE 12 MOIS
mn,MHA25,2,IL Y A 12 A 23 MOIS
mn,MHA25,3,IL Y A 2 ANS OU PLUS
mn,MHA25,9,NON REPONSE
mn,MHA26,1,OUI
mn,MHA26,2,NON
mn,MHA26,8,NSP
mn,MHA26,9,NON REPONSE
mn,MHA27,1,OUI
mn,MHA27,2,NON
mn,MHA27,8,NSP
mn,MHA27,9,NON REPONSE
mn,MHA28,1,OUI
mn,MHA28,2,NON
mn,MHA28,9,NON REPONSE
mn,MHA29,1,OUI
mn,MHA29,2,NON
mn,MHA29,9,NON REPONSE
mn,MHA30,1,OUI
mn,MHA30,2,NON
mn,MHA30,8,NSP / PAS SURE / DEPEND
mn,MHA30,9,NON REPONSE
mn,MHA31,1,OUI
mn,MHA31,2,NON
mn,MHA31,8,NSP / PAS SURE / DEPEND
mn,MHA31,9,NON REPONSE
mn,MHA32,1,OUI
mn,MHA32,2,NON
mn,MHA32,8,NSP / PAS SURE / DEPEND
mn,MHA32,9,NON REPONSE
mn,MHA33,1,OUI
mn,MHA33,2,NON
mn,MHA33,8,NSP / PAS SURE / DEPEND
mn,MHA33,9,NON REPONSE
mn,MHA34,1,OUI
mn,MHA34,2,NON
mn,MHA34,8,NSP / PAS SURE / DEPEND
mn,MHA34,9,NON REPONSE
mn,MHA35,1,OUI
mn,MHA35,2,NON
mn,MHA35,8,NSP / PAS SURE / DEPEND
mn,MHA35,9,NON REPONSE
mn,MHA36,1,OUI
mn,MHA36,2,NON
mn,MHA36,8,NSP / PAS SURE / DEPEND
mn,MHA36,9,NON REPONSE
mn,MTA1,1,OUI
mn,MTA1,2,NON
mn,MTA1,9,NON REPONSE
mn,MTA2,0,N’A JAMAIS FUME UNE CIGARETEE ENTIERE
mn,MTA2,99,NON REPONSE
mn,MTA3,1,OUI
mn,MTA3,2,NON
mn,MTA3,9,NON REPONSE
mn,MTA4,99,NON REPONSE
mn,MTA5,10,10 JOURS OU PLUS MAIS MOINS D’UN MOIS
mn,MTA5,30,CHAQUE JOUR / PRESQUE TOUS LES JOURS
mn,MTA5,99,NON REPONSE
mn,MTA6,1,OUI
mn,MTA6,2,NON
mn,MTA6,9,NON REPONSE
mn,MTA7,1,OUI
mn,MTA7,2,NON
mn,MTA7,9,NON REPONSE
mn,MTA8A,NA,NON REPONSE
mn,MTA8A,NA,CIGARES
mn,MTA8B,NA,NON REPONSE
mn,MTA8B,NA,PIPE A EAU/CHICHA
mn,MTA8C,NA,NON REPONSE
mn,MTA8C,NA,CIGARILLOS
mn,MTA8D,NA,NON REPONSE
mn,MTA8D,NA,PIPE
mn,MTA8X,NA,NON REPONSE
mn,MTA8X,NA,AUTRE
mn,MTA8NR,NA,NON REPONSE
mn,MTA9,10,10 JOURS OU PLUS MAIS MOINS D’UN MOIS
mn,MTA9,30,CHAQUE JOUR / PRESQUE TOUS LES JOURS
mn,MTA9,99,NON REPONSE
mn,MTA10,1,OUI
mn,MTA10,2,NON
mn,MTA10,9,NON REPONSE
mn,MTA11,1,OUI
mn,MTA11,2,NON
mn,MTA11,9,NON REPONSE
mn,MTA12B,NA,NON REPONSE
mn,MTA12B,NA,TABAC A PRISER
mn,MTA12X,NA,NON REPONSE
mn,MTA12X,NA,AUTRE
mn,MTA12NR,NA,NON REPONSE
mn,MTA13,10,10 JOURS OU PLUS MAIS MOINS D’UN MOIS
mn,MTA13,30,CHAQUE JOUR / PRESQUE TOUS LES JOURS
mn,MTA13,99,NON REPONSE
mn,MTA14,1,OUI
mn,MTA14,2,NON
mn,MTA14,9,NON REPONSE
mn,MTA15,0,N’A JAMAIS BU UNE GOUTTE D’ALCOOL
mn,MTA15,99,NON REPONSE
mn,MTA16,0,N’A PAS BU D’ALCOOL DANS LE DERNIER MOIS
mn,MTA16,10,10 JOURS OU PLUS MAIS MOINS D’UN MOIS
mn,MTA16,30,CHAQUE JOUR / PRESQUE TOUS LES JOURS
mn,MTA16,99,NON REPONSE
mn,MTA17,99,NON REPONSE
mn,HH6,1,URBAIN
mn,HH6,2,RURAL
mn,HH7,1,DISTRICT TUNIS
mn,HH7,2,NORD EST
mn,HH7,3,NORD OUEST
mn,HH7,4,CENTRE EST
mn,HH7,5,CENTRE OUEST
mn,HH7,6,SUD EST
mn,HH7,7,SUD OUEST
mn,MWAGE,1,15-19
mn,MWAGE,2,20-24
mn,MWAGE,3,25-29
mn,MWAGE,4,30-34
mn,MWAGE,5,35-39
mn,MWAGE,6,40-44
mn,MWAGE,7,45-49
mn,MMSTATUS,1,Currently married/in union
mn,MMSTATUS,2,Formerly married/in union
mn,MMSTATUS,3,Never married/in union
mn,AE10,1,"OUI, INSCRIT"
mn,AE10,2,"OUI, Ayant droit"
mn,AE10,3,NON
mn,AE10,8,NE SAIT PAS
mn,windex5,1,Le plus pauvre
mn,windex5,2,Second
mn,windex5,3,Moyen
mn,windex5,4,Quatrieme
mn,windex5,5,Le plus riche
mn,windex10,1,1st decile
mn,windex10,2,2nd decile
mn,windex10,3,3rd decile
mn,windex10,4,4th decile
mn,windex10,5,5th decile
mn,windex10,6,6th decile
mn,windex10,7,7th decile
mn,windex10,8,8th decile
mn,windex10,9,9th decile
mn,windex10,10,10th decile
mn,windex5u,1,Le plus pauvre
mn,windex5u,2,Second
mn,windex5u,3,Moyen
mn,windex5u,4,Quatrieme
mn,windex5u,5,Le plus riche
mn,windex10u,1,1st decile
mn,windex10u,2,2nd decile
mn,windex10u,3,3rd decile
mn,windex10u,4,4th decile
mn,windex10u,5,5th decile
mn,windex10u,6,6th decile
mn,windex10u,7,7th decile
mn,windex10u,8,8th decile
mn,windex10u,9,9th decile
mn,windex10u,10,10th decile
mn,windex5r,1,Le plus pauvre
mn,windex5r,2,Second
mn,windex5r,3,Moyen
mn,windex5r,4,Quatrieme
mn,windex5r,5,Le plus riche
mn,windex10r,1,1st decile
mn,windex10r,2,2nd decile
mn,windex10r,3,3rd decile
mn,windex10r,4,4th decile
mn,windex10r,5,5th decile
mn,windex10r,6,6th decile
mn,windex10r,7,7th decile
mn,windex10r,8,8th decile
mn,windex10r,9,9th decile
mn,windex10r,10,10th decile
mn,mwelevel,0,Pre-primary ou Aucun
mn,mwelevel,1,Primaire
mn,mwelevel,2,Secondaire
mn,mwelevel,3,Supérieur
mn,mwelevel,9,Missing/DK
mn,minsurance,1,With insurance
mn,minsurance,2,Without insurance
mn,minsurance,9,Missing/DK
mn,mdisability,1,Has functional difficulty
mn,mdisability,2,Has no functional difficulty
wm,WM8,1,"OUI, DEJA INTERVIEWEE"
wm,WM8,2,"NON, PREMIERE INTERVIEW"
wm,WM9,1,"OUI, PERMISSION EST DONNEE"
wm,WM9,2,"NON, PERMISSION N’EST PAS DONNEE"
wm,WM17,1,COMPLETE
wm,WM17,2,PAS A LA MAISON
wm,WM17,3,REFUSE
wm,WM17,4,PARTIELLEMENT COMPLETE
wm,WM17,5,EN INCAPACITE
wm,WM17,6,PAS DE CONSENTEMENT D’UN ADULTE POUR CETTE REPONDANTE DE 15-17 ANS
wm,WM17,96,AUTRE
wm,WM11,1,"OUI, L’ENTRETIEN ENTIER S’EST DEROULE EN PRIVE"
wm,WM11,2,"NON, D’AUTRES ETAIENT PRESENTS DURANT TOUT L’ENTRETIEN (préciser)"
wm,WM11,3,"NON, D’AUTRES ETAIENT PRESENTS UNE PARTIE DE L’ENTRETIEN (préciser)"
wm,WM12,1,ARABE
wm,WM12,2,FRANÇAIS
wm,WM13,1,ARABE
wm,WM13,2,FRANÇAIS
wm,WM13,6,AUTRE LANGUE
wm,WM14,1,ARABE
wm,WM14,2,FRANÇAIS
wm,WM14,6,AUTRE LANGUE
wm,WM15,1,"OUI, QUESTIONNAIRE ENTIER"
wm,WM15,2,"OUI, PARTIES DU QUESTIONNAIRE"
wm,WM15,3,"NON, PAS UTILISE"
wm,WM15A,1,OUI
wm,WM15A,2,NON
wm,WM15B,1,OUI
wm,WM15B,2,NON
wm,WM15C,1,OUI
wm,WM15C,2,NON
wm,WM15D,1,OUI
wm,WM15D,2,NON
wm,WM15E,1,OUI
wm,WM15E,2,NON
wm,WM15G_P1,1,OUI
wm,WM15G_P1,2,NON
wm,WM15J_P1,1,OUI
wm,WM15J_P1,2,NON
wm,WM15G_P2,1,OUI
wm,WM15G_P2,2,NON
wm,WM15J_P2,1,OUI
wm,WM15J_P2,2,NON
wm,WM15G_P3,1,OUI
wm,WM15G_P3,2,NON
wm,WM15J_P3,1,OUI
wm,WM15J_P3,2,NON
wm,WB3M,1,JANVIER
wm,WB3M,2,FÉVRIER
wm,WB3M,3,MARS
wm,WB3M,4,AVRIL
wm,WB3M,5,MAI
wm,WB3M,6,JUIN
wm,WB3M,7,JUILLET
wm,WB3M,8,AOUT
wm,WB3M,9,SEPTEMBRE
wm,WB3M,10,OCTOBRE
wm,WB3M,11,NOVEMBER
wm,WB3M,12,DECEMBRE
wm,WB3M,98,NSP
wm,WB3M,99,NON REPONSE
wm,WB3Y,9998,NSP
wm,WB3Y,9999,NON REPONSE
wm,WB5,1,OUI
wm,WB5,2,NON
wm,WB5,9,NON REPONSE
wm,WB6A,0,"PROGRAMME D’EDUACATION DE LA PETITE ENFANCE (CLASSE PREPARATOIRE, JARDIN D’NENFANT, KOUTTEB)"
wm,WB6A,1,PRIMAIRE/ PREMIER CYCLE DE L’ENSEIGNEMENT DE BASE
wm,WB6A,2,COLLEGE/ DEUXIEME CYCLE DE L’ENSEIGNEMENT DE BASE
wm,WB6A,3,SECONDAIRE
wm,WB6A,4,SUPERIEUR
wm,WB6A,5,COURS ANALPHABETE
wm,WB6A,8,NSP
wm,WB6A,9,NON REPONSE
wm,WB6B,98,NSP
wm,WB6B,99,NON REPONSE
wm,WB7,1,OUI
wm,WB7,2,NON
wm,WB7,8,NSP
wm,WB7,9,NON REPONSE
wm,WB9,1,OUI
wm,WB9,2,NON
wm,WB9,8,NSP
wm,WB9,9,NON REPONSE
wm,WB10A,1,PRIMAIRE/ PREMIER CYCLE DE L’ENSEIGNEMENT DE BASE
wm,WB10A,2,COLLEGE/ DEUXIEME CYCLE DE L’ENSEIGNEMENT DE BASE
wm,WB10A,3,SECONDAIRE
wm,WB10A,4,SUPERIEUR
wm,WB10A,5,FORMATION PROFESSIONNELLE AUX ECOLES DES METIERS
wm,WB10A,6, FORMATION PROFESSIONNELLE CAP
wm,WB10A,7,FORMATION PROFESSIONNELLE BTP
wm,WB10A,8,FORMATION PROFESSIONNELLE BTS
wm,WB10A,9,FORMATION PROFESSIONNELLE OU AUTRES
wm,WB10A,10,COURS D'ALPHABETISATIONS
wm,WB10A,99,NON REPONSE
wm,WB10B,98,NSP
wm,WB10B,99,NON REPONSE
wm,WB11,1,OUI
wm,WB11,2,NON
wm,WB11,9,NON REPONSE
wm,WB12A,1,PRIMAIRE/ PREMIER CYCLE DE L’ENSEIGNEMENT DE BASE
wm,WB12A,2,COLLEGE/ DEUXIEME CYCLE DE L’ENSEIGNEMENT DE BASE
wm,WB12A,3,SECONDAIRE
wm,WB12A,4,SUPERIEUR
wm,WB12A,5,FORMATION PROFESSIONNELLE AUX ECOLES DES METIERS
wm,WB12A,6, FORMATION PROFESSIONNELLE CAP
wm,WB12A,7,FORMATION PROFESSIONNELLE BTP
wm,WB12A,8,FORMATION PROFESSIONNELLE BTS
wm,WB12A,9,FORMATION PROFESSIONNELLE OU AUTRES
wm,WB12A,10,COURS D'ALPHABETISATION
wm,WB12A,98,NSP
wm,WB12A,99,NON REPONSE
wm,WB12B,98,NSP
wm,WB12B,99,NON REPONSE
wm,WB14,1,NE PEUT PAS LIRE DU TOUT
wm,WB14,2,CAPABLE DE NE LIRE QUE QUELQUES PARTIES DE LA PHRASE
wm,WB14,3,CAPABLE  DE LIRE TOUTE LA PHRASE
wm,WB14,4,PAS DE PHRASE DANS LA LANGUE REQUISE/BRAILLE (préciser)
wm,WB14,9,NON REPONSE
wm,WB15,95,TOUJOURS/DEPUIS LA NAISSANCE
wm,WB15,98,NSP
wm,WB15,99,NON REPONSE
